energy_type,country,year,consommation
Nuclear heat,Bosnia and Herzegovina,2017,
Nuclear heat,Bosnia and Herzegovina,2018,
Nuclear heat,Bosnia and Herzegovina,2019,
Nuclear heat,Bosnia and Herzegovina,2020,
Nuclear heat,Bosnia and Herzegovina,2021,
Nuclear heat,Bosnia and Herzegovina,2022,
Nuclear heat,Belgium,2011,
Nuclear heat,Belgium,2012,
Nuclear heat,Belgium,2013,
Nuclear heat,Belgium,2014,
Nuclear heat,Belgium,2015,
Nuclear heat,Belgium,2016,
Nuclear heat,Belgium,2017,
Nuclear heat,Belgium,2018,
Nuclear heat,Belgium,2019,
Nuclear heat,Belgium,2020,
Nuclear heat,Belgium,2021,
Nuclear heat,Belgium,2022,
Nuclear heat,Bulgaria,2011,
Nuclear heat,Bulgaria,2012,
Nuclear heat,Bulgaria,2013,
Nuclear heat,Bulgaria,2014,
Nuclear heat,Bulgaria,2015,
Nuclear heat,Bulgaria,2016,
Nuclear heat,Bulgaria,2017,
Nuclear heat,Bulgaria,2018,
Nuclear heat,Bulgaria,2019,
Nuclear heat,Bulgaria,2020,
Nuclear heat,Bulgaria,2021,
Nuclear heat,Bulgaria,2022,
Nuclear heat,Cyprus,2011,
Nuclear heat,Cyprus,2012,
Nuclear heat,Cyprus,2013,
Nuclear heat,Cyprus,2014,
Nuclear heat,Cyprus,2015,
Nuclear heat,Cyprus,2016,
Nuclear heat,Cyprus,2017,
Nuclear heat,Cyprus,2018,
Nuclear heat,Cyprus,2019,
Nuclear heat,Cyprus,2020,
Nuclear heat,Cyprus,2021,
Nuclear heat,Cyprus,2022,
Nuclear heat,Czechia,2011,
Nuclear heat,Czechia,2012,
Nuclear heat,Czechia,2013,
Nuclear heat,Czechia,2014,
Nuclear heat,Czechia,2015,
Nuclear heat,Czechia,2016,
Nuclear heat,Czechia,2017,
Nuclear heat,Czechia,2018,
Nuclear heat,Czechia,2019,
Nuclear heat,Czechia,2020,
Nuclear heat,Czechia,2021,
Nuclear heat,Czechia,2022,
Nuclear heat,Germany,2011,
Nuclear heat,Germany,2012,
Nuclear heat,Germany,2013,
Nuclear heat,Germany,2014,
Nuclear heat,Germany,2015,
Nuclear heat,Germany,2016,
Nuclear heat,Germany,2017,
Nuclear heat,Germany,2018,
Nuclear heat,Germany,2019,
Nuclear heat,Germany,2020,
Nuclear heat,Germany,2021,
Nuclear heat,Germany,2022,
Nuclear heat,Denmark,2011,
Nuclear heat,Denmark,2012,
Nuclear heat,Denmark,2013,
Nuclear heat,Denmark,2014,
Nuclear heat,Denmark,2015,
Nuclear heat,Denmark,2016,
Nuclear heat,Denmark,2017,
Nuclear heat,Denmark,2018,
Nuclear heat,Denmark,2019,
Nuclear heat,Denmark,2020,
Nuclear heat,Denmark,2021,
Nuclear heat,Denmark,2022,
Nuclear heat,Estonia,2011,
Nuclear heat,Estonia,2012,
Nuclear heat,Estonia,2013,
Nuclear heat,Estonia,2014,
Nuclear heat,Estonia,2015,
Nuclear heat,Estonia,2016,
Nuclear heat,Estonia,2017,
Nuclear heat,Estonia,2018,
Nuclear heat,Estonia,2019,
Nuclear heat,Estonia,2020,
Nuclear heat,Estonia,2021,
Nuclear heat,Estonia,2022,
Nuclear heat,Greece,2011,
Nuclear heat,Greece,2012,
Nuclear heat,Greece,2013,
Nuclear heat,Greece,2014,
Nuclear heat,Greece,2015,
Nuclear heat,Greece,2016,
Nuclear heat,Greece,2017,
Nuclear heat,Greece,2018,
Nuclear heat,Greece,2019,
Nuclear heat,Greece,2020,
Nuclear heat,Greece,2021,
Nuclear heat,Greece,2022,
Nuclear heat,Spain,2011,
Nuclear heat,Spain,2012,
Nuclear heat,Spain,2013,
Nuclear heat,Spain,2014,
Nuclear heat,Spain,2015,
Nuclear heat,Spain,2016,
Nuclear heat,Spain,2017,
Nuclear heat,Spain,2018,
Nuclear heat,Spain,2019,
Nuclear heat,Spain,2020,
Nuclear heat,Spain,2021,
Nuclear heat,Spain,2022,
Nuclear heat,Finland,2011,
Nuclear heat,Finland,2012,
Nuclear heat,Finland,2013,
Nuclear heat,Finland,2014,
Nuclear heat,Finland,2015,
Nuclear heat,Finland,2016,
Nuclear heat,Finland,2017,
Nuclear heat,Finland,2018,
Nuclear heat,Finland,2019,
Nuclear heat,Finland,2020,
Nuclear heat,Finland,2021,
Nuclear heat,Finland,2022,
Nuclear heat,France,2011,
Nuclear heat,France,2012,
Nuclear heat,France,2013,
Nuclear heat,France,2014,
Nuclear heat,France,2015,
Nuclear heat,France,2016,
Nuclear heat,France,2017,
Nuclear heat,France,2018,
Nuclear heat,France,2019,
Nuclear heat,France,2020,
Nuclear heat,France,2021,
Nuclear heat,France,2022,
Nuclear heat,Georgia,2013,
Nuclear heat,Georgia,2014,
Nuclear heat,Georgia,2015,
Nuclear heat,Georgia,2016,
Nuclear heat,Georgia,2017,
Nuclear heat,Georgia,2018,
Nuclear heat,Georgia,2019,
Nuclear heat,Georgia,2020,
Nuclear heat,Georgia,2021,
Nuclear heat,Georgia,2022,
Nuclear heat,Croatia,2011,
Nuclear heat,Croatia,2012,
Nuclear heat,Croatia,2013,
Nuclear heat,Croatia,2014,
Nuclear heat,Croatia,2015,
Nuclear heat,Croatia,2016,
Nuclear heat,Croatia,2017,
Nuclear heat,Croatia,2018,
Nuclear heat,Croatia,2019,
Nuclear heat,Croatia,2020,
Nuclear heat,Croatia,2021,
Nuclear heat,Croatia,2022,
Nuclear heat,Hungary,2011,
Nuclear heat,Hungary,2012,
Nuclear heat,Hungary,2013,
Nuclear heat,Hungary,2014,
Nuclear heat,Hungary,2015,
Nuclear heat,Hungary,2016,
Nuclear heat,Hungary,2017,
Nuclear heat,Hungary,2018,
Nuclear heat,Hungary,2019,
Nuclear heat,Hungary,2020,
Nuclear heat,Hungary,2021,
Nuclear heat,Hungary,2022,
Nuclear heat,Ireland,2011,
Nuclear heat,Ireland,2012,
Nuclear heat,Ireland,2013,
Nuclear heat,Ireland,2014,
Nuclear heat,Ireland,2015,
Nuclear heat,Ireland,2016,
Nuclear heat,Ireland,2017,
Nuclear heat,Ireland,2018,
Nuclear heat,Ireland,2019,
Nuclear heat,Ireland,2020,
Nuclear heat,Ireland,2021,
Nuclear heat,Ireland,2022,
Nuclear heat,Iceland,2011,
Nuclear heat,Iceland,2012,
Nuclear heat,Iceland,2013,
Nuclear heat,Iceland,2014,
Nuclear heat,Iceland,2015,
Nuclear heat,Iceland,2016,
Nuclear heat,Iceland,2017,
Nuclear heat,Iceland,2018,
Nuclear heat,Iceland,2019,
Nuclear heat,Iceland,2020,
Nuclear heat,Iceland,2021,
Nuclear heat,Italy,2011,
Nuclear heat,Italy,2012,
Nuclear heat,Italy,2013,
Nuclear heat,Italy,2014,
Nuclear heat,Italy,2015,
Nuclear heat,Italy,2016,
Nuclear heat,Italy,2017,
Nuclear heat,Italy,2018,
Nuclear heat,Italy,2019,
Nuclear heat,Italy,2020,
Nuclear heat,Italy,2021,
Nuclear heat,Italy,2022,
Nuclear heat,Lithuania,2011,
Nuclear heat,Lithuania,2012,
Nuclear heat,Lithuania,2013,
Nuclear heat,Lithuania,2014,
Nuclear heat,Lithuania,2015,
Nuclear heat,Lithuania,2016,
Nuclear heat,Lithuania,2017,
Nuclear heat,Lithuania,2018,
Nuclear heat,Lithuania,2019,
Nuclear heat,Lithuania,2020,
Nuclear heat,Lithuania,2021,
Nuclear heat,Lithuania,2022,
Nuclear heat,Luxembourg,2011,
Nuclear heat,Luxembourg,2012,
Nuclear heat,Luxembourg,2013,
Nuclear heat,Luxembourg,2014,
Nuclear heat,Luxembourg,2015,
Nuclear heat,Luxembourg,2016,
Nuclear heat,Luxembourg,2017,
Nuclear heat,Luxembourg,2018,
Nuclear heat,Luxembourg,2019,
Nuclear heat,Luxembourg,2020,
Nuclear heat,Luxembourg,2021,
Nuclear heat,Luxembourg,2022,
Nuclear heat,Latvia,2011,
Nuclear heat,Latvia,2012,
Nuclear heat,Latvia,2013,
Nuclear heat,Latvia,2014,
Nuclear heat,Latvia,2015,
Nuclear heat,Latvia,2016,
Nuclear heat,Latvia,2017,
Nuclear heat,Latvia,2018,
Nuclear heat,Latvia,2019,
Nuclear heat,Latvia,2020,
Nuclear heat,Latvia,2021,
Nuclear heat,Latvia,2022,
Nuclear heat,Moldova,2011,
Nuclear heat,Moldova,2012,
Nuclear heat,Moldova,2013,
Nuclear heat,Moldova,2014,
Nuclear heat,Moldova,2015,
Nuclear heat,Moldova,2016,
Nuclear heat,Moldova,2017,
Nuclear heat,Moldova,2018,
Nuclear heat,Moldova,2019,
Nuclear heat,Moldova,2020,
Nuclear heat,Moldova,2021,
Nuclear heat,Moldova,2022,
Nuclear heat,Montenegro,2011,
Nuclear heat,Montenegro,2012,
Nuclear heat,Montenegro,2013,
Nuclear heat,Montenegro,2014,
Nuclear heat,Montenegro,2015,
Nuclear heat,Montenegro,2016,
Nuclear heat,Montenegro,2017,
Nuclear heat,Montenegro,2018,
Nuclear heat,Montenegro,2019,
Nuclear heat,Montenegro,2020,
Nuclear heat,Montenegro,2021,
Nuclear heat,Montenegro,2022,
Nuclear heat,North Macedonia,2011,
Nuclear heat,North Macedonia,2012,
Nuclear heat,North Macedonia,2013,
Nuclear heat,North Macedonia,2014,
Nuclear heat,North Macedonia,2015,
Nuclear heat,North Macedonia,2016,
Nuclear heat,North Macedonia,2017,
Nuclear heat,North Macedonia,2018,
Nuclear heat,North Macedonia,2019,
Nuclear heat,North Macedonia,2020,
Nuclear heat,North Macedonia,2021,
Nuclear heat,North Macedonia,2022,
Nuclear heat,Malta,2011,
Nuclear heat,Malta,2012,
Nuclear heat,Malta,2013,
Nuclear heat,Malta,2014,
Nuclear heat,Malta,2015,
Nuclear heat,Malta,2016,
Nuclear heat,Malta,2017,
Nuclear heat,Malta,2018,
Nuclear heat,Malta,2019,
Nuclear heat,Malta,2020,
Nuclear heat,Malta,2021,
Nuclear heat,Malta,2022,
Nuclear heat,Netherlands,2011,
Nuclear heat,Netherlands,2012,
Nuclear heat,Netherlands,2013,
Nuclear heat,Netherlands,2014,
Nuclear heat,Netherlands,2015,
Nuclear heat,Netherlands,2016,
Nuclear heat,Netherlands,2017,
Nuclear heat,Netherlands,2018,
Nuclear heat,Netherlands,2019,
Nuclear heat,Netherlands,2020,
Nuclear heat,Netherlands,2021,
Nuclear heat,Netherlands,2022,
Nuclear heat,Norway,2011,
Nuclear heat,Norway,2012,
Nuclear heat,Norway,2013,
Nuclear heat,Norway,2014,
Nuclear heat,Norway,2015,
Nuclear heat,Norway,2016,
Nuclear heat,Norway,2017,
Nuclear heat,Norway,2018,
Nuclear heat,Norway,2019,
Nuclear heat,Norway,2020,
Nuclear heat,Norway,2021,
Nuclear heat,Norway,2022,
Nuclear heat,Poland,2011,
Nuclear heat,Poland,2012,
Nuclear heat,Poland,2013,
Nuclear heat,Poland,2014,
Nuclear heat,Poland,2015,
Nuclear heat,Poland,2016,
Nuclear heat,Poland,2017,
Nuclear heat,Poland,2018,
Nuclear heat,Poland,2019,
Nuclear heat,Poland,2020,
Nuclear heat,Poland,2021,
Nuclear heat,Poland,2022,
Nuclear heat,Portugal,2011,
Nuclear heat,Portugal,2012,
Nuclear heat,Portugal,2013,
Nuclear heat,Portugal,2014,
Nuclear heat,Portugal,2015,
Nuclear heat,Portugal,2016,
Nuclear heat,Portugal,2017,
Nuclear heat,Portugal,2018,
Nuclear heat,Portugal,2019,
Nuclear heat,Portugal,2020,
Nuclear heat,Portugal,2021,
Nuclear heat,Portugal,2022,
Nuclear heat,Romania,2011,
Nuclear heat,Romania,2012,
Nuclear heat,Romania,2013,
Nuclear heat,Romania,2014,
Nuclear heat,Romania,2015,
Nuclear heat,Romania,2016,
Nuclear heat,Romania,2017,
Nuclear heat,Romania,2018,
Nuclear heat,Romania,2019,
Nuclear heat,Romania,2020,
Nuclear heat,Romania,2021,
Nuclear heat,Romania,2022,
Nuclear heat,Serbia,2011,
Nuclear heat,Serbia,2012,
Nuclear heat,Serbia,2013,
Nuclear heat,Serbia,2014,
Nuclear heat,Serbia,2015,
Nuclear heat,Serbia,2016,
Nuclear heat,Serbia,2017,
Nuclear heat,Serbia,2018,
Nuclear heat,Serbia,2019,
Nuclear heat,Serbia,2020,
Nuclear heat,Serbia,2021,
Nuclear heat,Serbia,2022,
Nuclear heat,Sweden,2011,
Nuclear heat,Sweden,2012,
Nuclear heat,Sweden,2013,
Nuclear heat,Sweden,2014,
Nuclear heat,Sweden,2015,
Nuclear heat,Sweden,2016,
Nuclear heat,Sweden,2017,
Nuclear heat,Sweden,2018,
Nuclear heat,Sweden,2019,
Nuclear heat,Sweden,2020,
Nuclear heat,Sweden,2021,
Nuclear heat,Sweden,2022,
Nuclear heat,Slovenia,2011,
Nuclear heat,Slovenia,2012,
Nuclear heat,Slovenia,2013,
Nuclear heat,Slovenia,2014,
Nuclear heat,Slovenia,2015,
Nuclear heat,Slovenia,2016,
Nuclear heat,Slovenia,2017,
Nuclear heat,Slovenia,2018,
Nuclear heat,Slovenia,2019,
Nuclear heat,Slovenia,2020,
Nuclear heat,Slovenia,2021,
Nuclear heat,Slovenia,2022,
Nuclear heat,Slovakia,2011,
Nuclear heat,Slovakia,2012,
Nuclear heat,Slovakia,2013,
Nuclear heat,Slovakia,2014,
Nuclear heat,Slovakia,2015,
Nuclear heat,Slovakia,2016,
Nuclear heat,Slovakia,2017,
Nuclear heat,Slovakia,2018,
Nuclear heat,Slovakia,2019,
Nuclear heat,Slovakia,2020,
Nuclear heat,Slovakia,2021,
Nuclear heat,Slovakia,2022,
Nuclear heat,Türkiye,2011,
Nuclear heat,Türkiye,2012,
Nuclear heat,Türkiye,2013,
Nuclear heat,Türkiye,2014,
Nuclear heat,Türkiye,2015,
Nuclear heat,Türkiye,2016,
Nuclear heat,Türkiye,2017,
Nuclear heat,Türkiye,2018,
Nuclear heat,Türkiye,2019,
Nuclear heat,Türkiye,2020,
Nuclear heat,Türkiye,2021,
Nuclear heat,Türkiye,2022,
Nuclear heat,Ukraine,2011,
Nuclear heat,Ukraine,2012,
Nuclear heat,Ukraine,2013,
Nuclear heat,Ukraine,2014,
Nuclear heat,Ukraine,2015,
Nuclear heat,Ukraine,2016,
Nuclear heat,Ukraine,2017,
Nuclear heat,Ukraine,2018,
Nuclear heat,Ukraine,2019,
Nuclear heat,Ukraine,2020,
Nuclear heat,United Kingdom,2011,
Nuclear heat,United Kingdom,2012,
Nuclear heat,United Kingdom,2013,
Nuclear heat,United Kingdom,2014,
Nuclear heat,United Kingdom,2015,
Nuclear heat,United Kingdom,2016,
Nuclear heat,United Kingdom,2017,
Nuclear heat,United Kingdom,2018,
Nuclear heat,United Kingdom,2019,
Nuclear heat,Kosovo*,2011,
Nuclear heat,Kosovo*,2012,
Nuclear heat,Kosovo*,2013,
Nuclear heat,Kosovo*,2014,
Nuclear heat,Kosovo*,2015,
Nuclear heat,Kosovo*,2016,
Nuclear heat,Kosovo*,2017,
Nuclear heat,Kosovo*,2018,
Nuclear heat,Kosovo*,2019,
Nuclear heat,Kosovo*,2020,
Nuclear heat,Kosovo*,2021,
Nuclear heat,Kosovo*,2022,
Oil and petroleum products (excluding biofuel portion),Albania,2011,1106.841
Oil and petroleum products (excluding biofuel portion),Albania,2012,996.49
Oil and petroleum products (excluding biofuel portion),Albania,2013,1083.115
Oil and petroleum products (excluding biofuel portion),Albania,2014,1174.298
Oil and petroleum products (excluding biofuel portion),Albania,2015,1103.23
Oil and petroleum products (excluding biofuel portion),Albania,2016,1091.773
Oil and petroleum products (excluding biofuel portion),Albania,2017,1176.753
Oil and petroleum products (excluding biofuel portion),Albania,2018,1081.972
Oil and petroleum products (excluding biofuel portion),Albania,2019,1101.217
Oil and petroleum products (excluding biofuel portion),Albania,2020,867.876
Oil and petroleum products (excluding biofuel portion),Albania,2021,937.393
Oil and petroleum products (excluding biofuel portion),Albania,2022,954.686
Oil and petroleum products (excluding biofuel portion),Austria,2011,9141.99
Oil and petroleum products (excluding biofuel portion),Austria,2012,8912.246
Oil and petroleum products (excluding biofuel portion),Austria,2013,9198.966
Oil and petroleum products (excluding biofuel portion),Austria,2014,8884.901
Oil and petroleum products (excluding biofuel portion),Austria,2015,9072.564
Oil and petroleum products (excluding biofuel portion),Austria,2016,9277.997
Oil and petroleum products (excluding biofuel portion),Austria,2017,9490.563
Oil and petroleum products (excluding biofuel portion),Austria,2018,9447.219
Oil and petroleum products (excluding biofuel portion),Austria,2019,9470.003
Oil and petroleum products (excluding biofuel portion),Austria,2020,8440.191
Oil and petroleum products (excluding biofuel portion),Austria,2021,8840.544
Oil and petroleum products (excluding biofuel portion),Austria,2022,8410.397
Oil and petroleum products (excluding biofuel portion),Bosnia and Herzegovina,2014,1201.431
Oil and petroleum products (excluding biofuel portion),Bosnia and Herzegovina,2015,1255.954
Oil and petroleum products (excluding biofuel portion),Bosnia and Herzegovina,2016,1451.213
Oil and petroleum products (excluding biofuel portion),Bosnia and Herzegovina,2017,1475.349
Oil and petroleum products (excluding biofuel portion),Bosnia and Herzegovina,2018,1436.026
Oil and petroleum products (excluding biofuel portion),Bosnia and Herzegovina,2019,1498.51
Oil and petroleum products (excluding biofuel portion),Bosnia and Herzegovina,2020,1390.078
Oil and petroleum products (excluding biofuel portion),Bosnia and Herzegovina,2021,1570.119
Oil and petroleum products (excluding biofuel portion),Bosnia and Herzegovina,2022,1509.663
Oil and petroleum products (excluding biofuel portion),Belgium,2011,13759.266
Oil and petroleum products (excluding biofuel portion),Belgium,2012,13566.736
Oil and petroleum products (excluding biofuel portion),Belgium,2013,13868.743
Oil and petroleum products (excluding biofuel portion),Belgium,2014,13211.972
Oil and petroleum products (excluding biofuel portion),Belgium,2015,14194.416
Oil and petroleum products (excluding biofuel portion),Belgium,2016,13822.576
Oil and petroleum products (excluding biofuel portion),Belgium,2017,13326.757
Oil and petroleum products (excluding biofuel portion),Belgium,2018,13345.85
Oil and petroleum products (excluding biofuel portion),Belgium,2019,12905.397
Oil and petroleum products (excluding biofuel portion),Belgium,2020,11824.435
Oil and petroleum products (excluding biofuel portion),Belgium,2021,12384.908
Oil and petroleum products (excluding biofuel portion),Belgium,2022,11989.143
Oil and petroleum products (excluding biofuel portion),Bulgaria,2011,2864.565
Oil and petroleum products (excluding biofuel portion),Bulgaria,2012,2936.832
Oil and petroleum products (excluding biofuel portion),Bulgaria,2013,2617.657
Oil and petroleum products (excluding biofuel portion),Bulgaria,2014,2894.86
Oil and petroleum products (excluding biofuel portion),Bulgaria,2015,3193.997
Oil and petroleum products (excluding biofuel portion),Bulgaria,2016,3236.207
Oil and petroleum products (excluding biofuel portion),Bulgaria,2017,3373.98
Oil and petroleum products (excluding biofuel portion),Bulgaria,2018,3543.964
Oil and petroleum products (excluding biofuel portion),Bulgaria,2019,3640.492
Oil and petroleum products (excluding biofuel portion),Bulgaria,2020,3424.627
Oil and petroleum products (excluding biofuel portion),Bulgaria,2021,3662.626
Oil and petroleum products (excluding biofuel portion),Bulgaria,2022,3738.21
Oil and petroleum products (excluding biofuel portion),Cyprus,2011,1091.918
Oil and petroleum products (excluding biofuel portion),Cyprus,2012,1004.094
Oil and petroleum products (excluding biofuel portion),Cyprus,2013,925.113
Oil and petroleum products (excluding biofuel portion),Cyprus,2014,919.638
Oil and petroleum products (excluding biofuel portion),Cyprus,2015,937.759
Oil and petroleum products (excluding biofuel portion),Cyprus,2016,975.14
Oil and petroleum products (excluding biofuel portion),Cyprus,2017,999.544
Oil and petroleum products (excluding biofuel portion),Cyprus,2018,949.683
Oil and petroleum products (excluding biofuel portion),Cyprus,2019,974.011
Oil and petroleum products (excluding biofuel portion),Cyprus,2020,877.077
Oil and petroleum products (excluding biofuel portion),Cyprus,2021,876.512
Oil and petroleum products (excluding biofuel portion),Cyprus,2022,887.875
Oil and petroleum products (excluding biofuel portion),Czechia,2011,6168.313
Oil and petroleum products (excluding biofuel portion),Czechia,2012,6057.408
Oil and petroleum products (excluding biofuel portion),Czechia,2013,5893.374
Oil and petroleum products (excluding biofuel portion),Czechia,2014,6153.849
Oil and petroleum products (excluding biofuel portion),Czechia,2015,6420.255
Oil and petroleum products (excluding biofuel portion),Czechia,2016,6484.703
Oil and petroleum products (excluding biofuel portion),Czechia,2017,6634.261
Oil and petroleum products (excluding biofuel portion),Czechia,2018,6700.554
Oil and petroleum products (excluding biofuel portion),Czechia,2019,6745.385
Oil and petroleum products (excluding biofuel portion),Czechia,2020,6359.864
Oil and petroleum products (excluding biofuel portion),Czechia,2021,6789.031
Oil and petroleum products (excluding biofuel portion),Czechia,2022,6936.578
Oil and petroleum products (excluding biofuel portion),Germany,2011,72300.378
Oil and petroleum products (excluding biofuel portion),Germany,2012,72565.75
Oil and petroleum products (excluding biofuel portion),Germany,2013,75296.175
Oil and petroleum products (excluding biofuel portion),Germany,2014,73692.485
Oil and petroleum products (excluding biofuel portion),Germany,2015,73037.098
Oil and petroleum products (excluding biofuel portion),Germany,2016,73583.51
Oil and petroleum products (excluding biofuel portion),Germany,2017,73663.022
Oil and petroleum products (excluding biofuel portion),Germany,2018,70163.765
Oil and petroleum products (excluding biofuel portion),Germany,2019,72450.08
Oil and petroleum products (excluding biofuel portion),Germany,2020,67597.044
Oil and petroleum products (excluding biofuel portion),Germany,2021,63032.561
Oil and petroleum products (excluding biofuel portion),Germany,2022,64186.076
Oil and petroleum products (excluding biofuel portion),Denmark,2011,5702.485
Oil and petroleum products (excluding biofuel portion),Denmark,2012,5201.22
Oil and petroleum products (excluding biofuel portion),Denmark,2013,5041.842
Oil and petroleum products (excluding biofuel portion),Denmark,2014,4927.662
Oil and petroleum products (excluding biofuel portion),Denmark,2015,5101.195
Oil and petroleum products (excluding biofuel portion),Denmark,2016,5170.323
Oil and petroleum products (excluding biofuel portion),Denmark,2017,5138.407
Oil and petroleum products (excluding biofuel portion),Denmark,2018,5172.766
Oil and petroleum products (excluding biofuel portion),Denmark,2019,5050.844
Oil and petroleum products (excluding biofuel portion),Denmark,2020,4721.632
Oil and petroleum products (excluding biofuel portion),Denmark,2021,4802.275
Oil and petroleum products (excluding biofuel portion),Denmark,2022,4879.1
Oil and petroleum products (excluding biofuel portion),Estonia,2011,928.947
Oil and petroleum products (excluding biofuel portion),Estonia,2012,948.447
Oil and petroleum products (excluding biofuel portion),Estonia,2013,921.453
Oil and petroleum products (excluding biofuel portion),Estonia,2014,932.291
Oil and petroleum products (excluding biofuel portion),Estonia,2015,965.431
Oil and petroleum products (excluding biofuel portion),Estonia,2016,978.019
Oil and petroleum products (excluding biofuel portion),Estonia,2017,987.34
Oil and petroleum products (excluding biofuel portion),Estonia,2018,990.321
Oil and petroleum products (excluding biofuel portion),Estonia,2019,978.391
Oil and petroleum products (excluding biofuel portion),Estonia,2020,907.961
Oil and petroleum products (excluding biofuel portion),Estonia,2021,890.668
Oil and petroleum products (excluding biofuel portion),Estonia,2022,944.163
Oil and petroleum products (excluding biofuel portion),Greece,2011,10924.959
