country,year,energy_type,production
Spain,2021,Nuclear heat,14725.000
Spain,2022,Nuclear heat,15295.000
Finland,2011,Nuclear heat,5627.000
Finland,2012,Nuclear heat,5536.000
Finland,2013,Nuclear heat,5694.000
Finland,2014,Nuclear heat,5688.500
Finland,2015,Nuclear heat,5606.200
Finland,2016,Nuclear heat,5589.800
Finland,2017,Nuclear heat,5390.100
Finland,2018,Nuclear heat,5444.100
Finland,2019,Nuclear heat,5675.900
Finland,2020,Nuclear heat,5547.600
Finland,2021,Nuclear heat,5609.200
Finland,2022,Nuclear heat,6115.200
France,2011,Nuclear heat,115209.000
France,2012,Nuclear heat,110863.000
France,2013,Nuclear heat,110414.916
France,2014,Nuclear heat,113747.770
France,2015,Nuclear heat,113996.445
France,2016,Nuclear heat,105078.837
France,2017,Nuclear heat,103860.740
France,2018,Nuclear heat,107628.690
France,2019,Nuclear heat,103987.000
France,2020,Nuclear heat,92211.000
France,2021,Nuclear heat,98864.000
France,2022,Nuclear heat,76809.000
Georgia,2013,Nuclear heat,0.000
Georgia,2014,Nuclear heat,0.000
Georgia,2015,Nuclear heat,0.000
Georgia,2016,Nuclear heat,0.000
Georgia,2017,Nuclear heat,0.000
Georgia,2018,Nuclear heat,0.000
Georgia,2019,Nuclear heat,0.000
Georgia,2020,Nuclear heat,0.000
Georgia,2021,Nuclear heat,0.000
Georgia,2022,Nuclear heat,0.000
Croatia,2011,Nuclear heat,0.000
Croatia,2012,Nuclear heat,0.000
Croatia,2013,Nuclear heat,0.000
Croatia,2014,Nuclear heat,0.000
Croatia,2015,Nuclear heat,0.000
Croatia,2016,Nuclear heat,0.000
Croatia,2017,Nuclear heat,0.000
Croatia,2018,Nuclear heat,0.000
Croatia,2019,Nuclear heat,0.000
Croatia,2020,Nuclear heat,0.000
Croatia,2021,Nuclear heat,0.000
Croatia,2022,Nuclear heat,0.000
Hungary,2011,Nuclear heat,3964.900
Hungary,2012,Nuclear heat,3986.135
Hungary,2013,Nuclear heat,3869.526
Hungary,2014,Nuclear heat,3937.414
Hungary,2015,Nuclear heat,3994.282
Hungary,2016,Nuclear heat,4070.704
Hungary,2017,Nuclear heat,4084.000
Hungary,2018,Nuclear heat,4006.000
Hungary,2019,Nuclear heat,4106.000
Hungary,2020,Nuclear heat,4053.000
Hungary,2021,Nuclear heat,4034.000
Hungary,2022,Nuclear heat,3992.000
Ireland,2011,Nuclear heat,0.000
Ireland,2012,Nuclear heat,0.000
Ireland,2013,Nuclear heat,0.000
Ireland,2014,Nuclear heat,0.000
Ireland,2015,Nuclear heat,0.000
Ireland,2016,Nuclear heat,0.000
Ireland,2017,Nuclear heat,0.000
Ireland,2018,Nuclear heat,0.000
Ireland,2019,Nuclear heat,0.000
Ireland,2020,Nuclear heat,0.000
Ireland,2021,Nuclear heat,0.000
Ireland,2022,Nuclear heat,0.000
Iceland,2011,Nuclear heat,0.000
Iceland,2012,Nuclear heat,0.000
Iceland,2013,Nuclear heat,0.000
Iceland,2014,Nuclear heat,0.000
Iceland,2015,Nuclear heat,0.000
Iceland,2016,Nuclear heat,0.000
Iceland,2017,Nuclear heat,0.000
Iceland,2018,Nuclear heat,0.000
Iceland,2019,Nuclear heat,0.000
Iceland,2020,Nuclear heat,0.000
Iceland,2021,Nuclear heat,0.000
Italy,2011,Nuclear heat,0.000
Italy,2012,Nuclear heat,0.000
Italy,2013,Nuclear heat,0.000
Italy,2014,Nuclear heat,0.000
Italy,2015,Nuclear heat,0.000
Italy,2016,Nuclear heat,0.000
Italy,2017,Nuclear heat,0.000
Italy,2018,Nuclear heat,0.000
Italy,2019,Nuclear heat,0.000
Italy,2020,Nuclear heat,0.000
Italy,2021,Nuclear heat,0.000
Italy,2022,Nuclear heat,0.000
Lithuania,2011,Nuclear heat,0.000
Lithuania,2012,Nuclear heat,0.000
Lithuania,2013,Nuclear heat,0.000
Lithuania,2014,Nuclear heat,0.000
Lithuania,2015,Nuclear heat,0.000
Lithuania,2016,Nuclear heat,0.000
Lithuania,2017,Nuclear heat,0.000
Lithuania,2018,Nuclear heat,0.000
Lithuania,2019,Nuclear heat,0.000
Lithuania,2020,Nuclear heat,0.000
Lithuania,2021,Nuclear heat,0.000
Lithuania,2022,Nuclear heat,0.000
Luxembourg,2011,Nuclear heat,0.000
Luxembourg,2012,Nuclear heat,0.000
Luxembourg,2013,Nuclear heat,0.000
Luxembourg,2014,Nuclear heat,0.000
Luxembourg,2015,Nuclear heat,0.000
Luxembourg,2016,Nuclear heat,0.000
Luxembourg,2017,Nuclear heat,0.000
Luxembourg,2018,Nuclear heat,0.000
Luxembourg,2019,Nuclear heat,0.000
Luxembourg,2020,Nuclear heat,0.000
Luxembourg,2021,Nuclear heat,0.000
Luxembourg,2022,Nuclear heat,0.000
Latvia,2011,Nuclear heat,0.000
Latvia,2012,Nuclear heat,0.000
Latvia,2013,Nuclear heat,0.000
Latvia,2014,Nuclear heat,0.000
Latvia,2015,Nuclear heat,0.000
Latvia,2016,Nuclear heat,0.000
Latvia,2017,Nuclear heat,0.000
Latvia,2018,Nuclear heat,0.000
Latvia,2019,Nuclear heat,0.000
Latvia,2020,Nuclear heat,0.000
Latvia,2021,Nuclear heat,0.000
Latvia,2022,Nuclear heat,0.000
Moldova,2011,Nuclear heat,0.000
Moldova,2012,Nuclear heat,0.000
Moldova,2013,Nuclear heat,0.000
Moldova,2014,Nuclear heat,0.000
Moldova,2015,Nuclear heat,0.000
Moldova,2016,Nuclear heat,0.000
Moldova,2017,Nuclear heat,0.000
Moldova,2018,Nuclear heat,0.000
Moldova,2019,Nuclear heat,0.000
Moldova,2020,Nuclear heat,0.000
Moldova,2021,Nuclear heat,0.000
Moldova,2022,Nuclear heat,0.000
Montenegro,2011,Nuclear heat,0.000
Montenegro,2012,Nuclear heat,0.000
Montenegro,2013,Nuclear heat,0.000
Montenegro,2014,Nuclear heat,0.000
Montenegro,2015,Nuclear heat,0.000
Montenegro,2016,Nuclear heat,0.000
Montenegro,2017,Nuclear heat,0.000
Montenegro,2018,Nuclear heat,0.000
Montenegro,2019,Nuclear heat,0.000
Montenegro,2020,Nuclear heat,0.000
Montenegro,2021,Nuclear heat,0.000
Montenegro,2022,Nuclear heat,0.000
North Macedonia,2011,Nuclear heat,0.000
North Macedonia,2012,Nuclear heat,0.000
North Macedonia,2013,Nuclear heat,0.000
North Macedonia,2014,Nuclear heat,0.000
North Macedonia,2015,Nuclear heat,0.000
North Macedonia,2016,Nuclear heat,0.000
North Macedonia,2017,Nuclear heat,0.000
North Macedonia,2018,Nuclear heat,0.000
North Macedonia,2019,Nuclear heat,0.000
North Macedonia,2020,Nuclear heat,0.000
North Macedonia,2021,Nuclear heat,0.000
North Macedonia,2022,Nuclear heat,0.000
Malta,2011,Nuclear heat,0.000
Malta,2012,Nuclear heat,0.000
Malta,2013,Nuclear heat,0.000
Malta,2014,Nuclear heat,0.000
Malta,2015,Nuclear heat,0.000
Malta,2016,Nuclear heat,0.000
Malta,2017,Nuclear heat,0.000
Malta,2018,Nuclear heat,0.000
Malta,2019,Nuclear heat,0.000
Malta,2020,Nuclear heat,0.000
Malta,2021,Nuclear heat,0.000
Malta,2022,Nuclear heat,0.000
Netherlands,2011,Nuclear heat,959.200
Netherlands,2012,Nuclear heat,920.000
Netherlands,2013,Nuclear heat,656.200
Netherlands,2014,Nuclear heat,941.300
Netherlands,2015,Nuclear heat,937.350
Netherlands,2016,Nuclear heat,916.140
Netherlands,2017,Nuclear heat,789.540
Netherlands,2018,Nuclear heat,812.260
Netherlands,2019,Nuclear heat,910.310
Netherlands,2020,Nuclear heat,955.890
Netherlands,2021,Nuclear heat,890.430
Netherlands,2022,Nuclear heat,965.858
Norway,2011,Nuclear heat,0.000
Norway,2012,Nuclear heat,0.000
Norway,2013,Nuclear heat,0.000
Norway,2014,Nuclear heat,0.000
Norway,2015,Nuclear heat,0.000
Norway,2016,Nuclear heat,0.000
Norway,2017,Nuclear heat,0.000
Norway,2018,Nuclear heat,0.000
Norway,2019,Nuclear heat,0.000
Norway,2020,Nuclear heat,0.000
Norway,2021,Nuclear heat,0.000
Norway,2022,Nuclear heat,0.000
Poland,2011,Nuclear heat,0.000
Poland,2012,Nuclear heat,0.000
Poland,2013,Nuclear heat,0.000
Poland,2014,Nuclear heat,0.000
Poland,2015,Nuclear heat,0.000
Poland,2016,Nuclear heat,0.000
Poland,2017,Nuclear heat,0.000
Poland,2018,Nuclear heat,0.000
Poland,2019,Nuclear heat,0.000
Poland,2020,Nuclear heat,0.000
Poland,2021,Nuclear heat,0.000
Poland,2022,Nuclear heat,0.000
Portugal,2011,Nuclear heat,0.000
Portugal,2012,Nuclear heat,0.000
Portugal,2013,Nuclear heat,0.000
Portugal,2014,Nuclear heat,0.000
Portugal,2015,Nuclear heat,0.000
Portugal,2016,Nuclear heat,0.000
Portugal,2017,Nuclear heat,0.000
Portugal,2018,Nuclear heat,0.000
Portugal,2019,Nuclear heat,0.000
Portugal,2020,Nuclear heat,0.000
Portugal,2021,Nuclear heat,0.000
Portugal,2022,Nuclear heat,0.000
Romania,2011,Nuclear heat,2978.900
Romania,2012,Nuclear heat,3008.490
Romania,2013,Nuclear heat,2922.200
Romania,2014,Nuclear heat,2941.200
Romania,2015,Nuclear heat,2940.100
Romania,2016,Nuclear heat,2810.700
Romania,2017,Nuclear heat,2907.000
Romania,2018,Nuclear heat,2877.000
Romania,2019,Nuclear heat,2846.000
Romania,2020,Nuclear heat,2887.000
Romania,2021,Nuclear heat,2866.000
Romania,2022,Nuclear heat,2822.000
Serbia,2011,Nuclear heat,0.000
Serbia,2012,Nuclear heat,0.000
Serbia,2013,Nuclear heat,0.000
Serbia,2014,Nuclear heat,0.000
Serbia,2015,Nuclear heat,0.000
Serbia,2016,Nuclear heat,0.000
Serbia,2017,Nuclear heat,0.000
Serbia,2018,Nuclear heat,0.000
Serbia,2019,Nuclear heat,0.000
Serbia,2020,Nuclear heat,0.000
Serbia,2021,Nuclear heat,0.000
Serbia,2022,Nuclear heat,0.000
Sweden,2011,Nuclear heat,15252.000
Sweden,2012,Nuclear heat,15632.000
Sweden,2013,Nuclear heat,15996.000
Sweden,2014,Nuclear heat,16362.000
Sweden,2015,Nuclear heat,15532.000
Sweden,2016,Nuclear heat,15699.000
Sweden,2017,Nuclear heat,16351.000
Sweden,2018,Nuclear heat,16727.000
Sweden,2019,Nuclear heat,16239.000
Sweden,2020,Nuclear heat,12028.000
Sweden,2021,Nuclear heat,12342.000
Sweden,2022,Nuclear heat,12409.000
Slovenia,2011,Nuclear heat,1470.482
Slovenia,2012,Nuclear heat,1308.132
Slovenia,2013,Nuclear heat,1250.900
Slovenia,2014,Nuclear heat,1499.459
Slovenia,2015,Nuclear heat,1332.200
Slovenia,2016,Nuclear heat,1348.646
Slovenia,2017,Nuclear heat,1488.100
Slovenia,2018,Nuclear heat,1364.600
Slovenia,2019,Nuclear heat,1375.200
Slovenia,2020,Nuclear heat,1496.852
Slovenia,2021,Nuclear heat,1352.443
Slovenia,2022,Nuclear heat,1336.549
Slovakia,2011,Nuclear heat,4027.000
Slovakia,2012,Nuclear heat,4050.000
Slovakia,2013,Nuclear heat,4110.510
Slovakia,2014,Nuclear heat,4053.000
Slovakia,2015,Nuclear heat,4028.000
Slovakia,2016,Nuclear heat,3894.000
Slovakia,2017,Nuclear heat,3985.000
Slovakia,2018,Nuclear heat,3760.000
Slovakia,2019,Nuclear heat,4048.000
Slovakia,2020,Nuclear heat,4044.000
Slovakia,2021,Nuclear heat,4051.050
Slovakia,2022,Nuclear heat,4096.990
Türkiye,2011,Nuclear heat,0.000
Türkiye,2012,Nuclear heat,0.000
Türkiye,2013,Nuclear heat,0.000
Türkiye,2014,Nuclear heat,0.000
Türkiye,2015,Nuclear heat,0.000
Türkiye,2016,Nuclear heat,0.000
Türkiye,2017,Nuclear heat,0.000
Türkiye,2018,Nuclear heat,0.000
Türkiye,2019,Nuclear heat,0.000
Türkiye,2020,Nuclear heat,0.000
Türkiye,2021,Nuclear heat,0.000
Türkiye,2022,Nuclear heat,0.000
Ukraine,2011,Nuclear heat,23738.593
Ukraine,2012,Nuclear heat,23738.765
Ukraine,2013,Nuclear heat,21954.099
Ukraine,2014,Nuclear heat,23270.665
Ukraine,2015,Nuclear heat,23050.387
Ukraine,2016,Nuclear heat,21335.555
Ukraine,2017,Nuclear heat,22528.183
Ukraine,2018,Nuclear heat,22234.821
Ukraine,2019,Nuclear heat,21843.703
Ukraine,2020,Nuclear heat,20072.995
United Kingdom,2011,Nuclear heat,15626.000
United Kingdom,2012,Nuclear heat,15206.000
United Kingdom,2013,Nuclear heat,15443.000
United Kingdom,2014,Nuclear heat,13850.000
United Kingdom,2015,Nuclear heat,15479.333
United Kingdom,2016,Nuclear heat,15413.827
United Kingdom,2017,Nuclear heat,15123.808
United Kingdom,2018,Nuclear heat,14060.727
United Kingdom,2019,Nuclear heat,13252.500
Kosovo*,2011,Nuclear heat,0.000
Kosovo*,2012,Nuclear heat,0.000
Kosovo*,2013,Nuclear heat,0.000
Kosovo*,2014,Nuclear heat,0.000
Kosovo*,2015,Nuclear heat,0.000
Kosovo*,2016,Nuclear heat,0.000
Kosovo*,2017,Nuclear heat,0.000
Kosovo*,2018,Nuclear heat,0.000
Kosovo*,2019,Nuclear heat,0.000
Kosovo*,2020,Nuclear heat,0.000
Kosovo*,2021,Nuclear heat,0.000
Kosovo*,2022,Nuclear heat,0.000
Albania,2011,Oil and petroleum products (excluding biofuel portion),1218.293
Albania,2012,Oil and petroleum products (excluding biofuel portion),1069.312
Albania,2013,Oil and petroleum products (excluding biofuel portion),1250.657
Albania,2014,Oil and petroleum products (excluding biofuel portion),1334.483
Albania,2015,Oil and petroleum products (excluding biofuel portion),1200.554
Albania,2016,Oil and petroleum products (excluding biofuel portion),1231.885
Albania,2017,Oil and petroleum products (excluding biofuel portion),1310.073
Albania,2018,Oil and petroleum products (excluding biofuel portion),1147.045
Albania,2019,Oil and petroleum products (excluding biofuel portion),1205.479
Albania,2020,Oil and petroleum products (excluding biofuel portion),1046.617
Albania,2021,Oil and petroleum products (excluding biofuel portion),1012.827
Albania,2022,Oil and petroleum products (excluding biofuel portion),1015.401
Austria,2011,Oil and petroleum products (excluding biofuel portion),11526.742
Austria,2012,Oil and petroleum products (excluding biofuel portion),11288.984
Austria,2013,Oil and petroleum products (excluding biofuel portion),11594.609
Austria,2014,Oil and petroleum products (excluding biofuel portion),11242.578
Austria,2015,Oil and petroleum products (excluding biofuel portion),11313.003
Austria,2016,Oil and petroleum products (excluding biofuel portion),11499.714
Austria,2017,Oil and petroleum products (excluding biofuel portion),11550.171
Austria,2018,Oil and petroleum products (excluding biofuel portion),11649.701
Austria,2019,Oil and petroleum products (excluding biofuel portion),11916.135
Austria,2020,Oil and petroleum products (excluding biofuel portion),10872.437
Austria,2021,Oil and petroleum products (excluding biofuel portion),11368.688
Austria,2022,Oil and petroleum products (excluding biofuel portion),10749.864
Bosnia and Herzegovina,2014,Oil and petroleum products (excluding biofuel portion),1474.343
Bosnia and Herzegovina,2015,Oil and petroleum products (excluding biofuel portion),1526.426
Bosnia and Herzegovina,2016,Oil and petroleum products (excluding biofuel portion),1730.180
Bosnia and Herzegovina,2017,Oil and petroleum products (excluding biofuel portion),1721.737
Bosnia and Herzegovina,2018,Oil and petroleum products (excluding biofuel portion),1683.459
Bosnia and Herzegovina,2019,Oil and petroleum products (excluding biofuel portion),1650.494
Bosnia and Herzegovina,2020,Oil and petroleum products (excluding biofuel portion),1540.094
Bosnia and Herzegovina,2021,Oil and petroleum products (excluding biofuel portion),1705.958
Bosnia and Herzegovina,2022,Oil and petroleum products (excluding biofuel portion),1660.605
Belgium,2011,Oil and petroleum products (excluding biofuel portion),21378.120
Belgium,2012,Oil and petroleum products (excluding biofuel portion),20373.164
Belgium,2013,Oil and petroleum products (excluding biofuel portion),21367.944
Belgium,2014,Oil and petroleum products (excluding biofuel portion),21997.563
Belgium,2015,Oil and petroleum products (excluding biofuel portion),22021.688
Belgium,2016,Oil and petroleum products (excluding biofuel portion),21477.921
Belgium,2017,Oil and petroleum products (excluding biofuel portion),21237.578
Belgium,2018,Oil and petroleum products (excluding biofuel portion),21222.118
Belgium,2019,Oil and petroleum products (excluding biofuel portion),20307.908
Belgium,2020,Oil and petroleum products (excluding biofuel portion),18474.164
Belgium,2021,Oil and petroleum products (excluding biofuel portion),19809.384
Belgium,2022,Oil and petroleum products (excluding biofuel portion),18571.385
Bulgaria,2011,Oil and petroleum products (excluding biofuel portion),3639.068
Bulgaria,2012,Oil and petroleum products (excluding biofuel portion),3845.493
Bulgaria,2013,Oil and petroleum products (excluding biofuel portion),3500.557
Bulgaria,2014,Oil and petroleum products (excluding biofuel portion),3836.227
Bulgaria,2015,Oil and petroleum products (excluding biofuel portion),4161.677
Bulgaria,2016,Oil and petroleum products (excluding biofuel portion),4126.927
Bulgaria,2017,Oil and petroleum products (excluding biofuel portion),4302.476
Bulgaria,2018,Oil and petroleum products (excluding biofuel portion),4365.300
Bulgaria,2019,Oil and petroleum products (excluding biofuel portion),4513.869
Bulgaria,2020,Oil and petroleum products (excluding biofuel portion),4174.817
Bulgaria,2021,Oil and petroleum products (excluding biofuel portion),4407.651
Bulgaria,2022,Oil and petroleum products (excluding biofuel portion),4612.133
Cyprus,2011,Oil and petroleum products (excluding biofuel portion),2270.530
Cyprus,2012,Oil and petroleum products (excluding biofuel portion),2126.035
Cyprus,2013,Oil and petroleum products (excluding biofuel portion),1814.995
Cyprus,2014,Oil and petroleum products (excluding biofuel portion),1857.156
Cyprus,2015,Oil and petroleum products (excluding biofuel portion),1882.582
Cyprus,2016,Oil and petroleum products (excluding biofuel portion),2010.579
Cyprus,2017,Oil and petroleum products (excluding biofuel portion),2056.622
Cyprus,2018,Oil and petroleum products (excluding biofuel portion),2033.498
Cyprus,2019,Oil and petroleum products (excluding biofuel portion),2020.847
Cyprus,2020,Oil and petroleum products (excluding biofuel portion),1860.926
Cyprus,2021,Oil and petroleum products (excluding biofuel portion),1873.797
Cyprus,2022,Oil and petroleum products (excluding biofuel portion),1922.915
Czechia,2011,Oil and petroleum products (excluding biofuel portion),8743.918
Czechia,2012,Oil and petroleum products (excluding biofuel portion),8623.574
Czechia,2013,Oil and petroleum products (excluding biofuel portion),8282.640
Czechia,2014,Oil and petroleum products (excluding biofuel portion),8811.363
Czechia,2015,Oil and petroleum products (excluding biofuel portion),8610.675
Czechia,2016,Oil and petroleum products (excluding biofuel portion),7991.213
Czechia,2017,Oil and petroleum products (excluding biofuel portion),9317.675
Czechia,2018,Oil and petroleum products (excluding biofuel portion),9405.439
Czechia,2019,Oil and petroleum products (excluding biofuel portion),9449.146
Czechia,2020,Oil and petroleum products (excluding biofuel portion),8496.167
Czechia,2021,Oil and petroleum products (excluding biofuel portion),9317.952
Czechia,2022,Oil and petroleum products (excluding biofuel portion),9449.387
Germany,2011,Oil and petroleum products (excluding biofuel portion),101756.269
Germany,2012,Oil and petroleum products (excluding biofuel portion),101387.425
Germany,2013,Oil and petroleum products (excluding biofuel portion),103757.953
Germany,2014,Oil and petroleum products (excluding biofuel portion),101723.810
Germany,2015,Oil and petroleum products (excluding biofuel portion),101851.224
Germany,2016,Oil and petroleum products (excluding biofuel portion),102155.581
Germany,2017,Oil and petroleum products (excluding biofuel portion),103645.628
Germany,2018,Oil and petroleum products (excluding biofuel portion),98638.789
Germany,2019,Oil and petroleum products (excluding biofuel portion),100230.039
Germany,2020,Oil and petroleum products (excluding biofuel portion),94906.309
Germany,2021,Oil and petroleum products (excluding biofuel portion),91741.909
Germany,2022,Oil and petroleum products (excluding biofuel portion),91195.270
Denmark,2011,Oil and petroleum products (excluding biofuel portion),6516.055
Denmark,2012,Oil and petroleum products (excluding biofuel portion),6226.221
Denmark,2013,Oil and petroleum products (excluding biofuel portion),5994.067
Denmark,2014,Oil and petroleum products (excluding biofuel portion),5767.986
Denmark,2015,Oil and petroleum products (excluding biofuel portion),5806.668
Denmark,2016,Oil and petroleum products (excluding biofuel portion),5875.884
Denmark,2017,Oil and petroleum products (excluding biofuel portion),6031.936
Denmark,2018,Oil and petroleum products (excluding biofuel portion),6020.772
Denmark,2019,Oil and petroleum products (excluding biofuel portion),5885.632
Denmark,2020,Oil and petroleum products (excluding biofuel portion),5519.188
Denmark,2021,Oil and petroleum products (excluding biofuel portion),5606.515
Denmark,2022,Oil and petroleum products (excluding biofuel portion),5901.807
Estonia,2011,Oil and petroleum products (excluding biofuel portion),528.917
Estonia,2012,Oil and petroleum products (excluding biofuel portion),508.984
Estonia,2013,Oil and petroleum products (excluding biofuel portion),467.104
Estonia,2014,Oil and petroleum products (excluding biofuel portion),409.594
Estonia,2015,Oil and petroleum products (excluding biofuel portion),282.679
Estonia,2016,Oil and petroleum products (excluding biofuel portion),413.029
Estonia,2017,Oil and petroleum products (excluding biofuel portion),161.425
Estonia,2018,Oil and petroleum products (excluding biofuel portion),69.240
Estonia,2019,Oil and petroleum products (excluding biofuel portion),-17.864
Estonia,2020,Oil and petroleum products (excluding biofuel portion),-42.701
Estonia,2021,Oil and petroleum products (excluding biofuel portion),-133.275
Estonia,2022,Oil and petroleum products (excluding biofuel portion),119.492
Greece,2011,Oil and petroleum products (excluding biofuel portion),12434.065
Greece,2012,Oil and petroleum products (excluding biofuel portion),12131.681
Greece,2013,Oil and petroleum products (excluding biofuel portion),10318.311
Greece,2014,Oil and petroleum products (excluding biofuel portion),10760.389
Greece,2015,Oil and petroleum products (excluding biofuel portion),11225.661
Greece,2016,Oil and petroleum products (excluding biofuel portion),11396.004
Greece,2017,Oil and petroleum products (excluding biofuel portion),10935.974
Greece,2018,Oil and petroleum products (excluding biofuel portion),10357.501
Greece,2019,Oil and petroleum products (excluding biofuel portion),10669.482
Greece,2020,Oil and petroleum products (excluding biofuel portion),9211.887
Greece,2021,Oil and petroleum products (excluding biofuel portion),9491.854
Greece,2022,Oil and petroleum products (excluding biofuel portion),10743.051
Spain,2011,Oil and petroleum products (excluding biofuel portion),54408.298
Spain,2012,Oil and petroleum products (excluding biofuel portion),49789.546
Spain,2013,Oil and petroleum products (excluding biofuel portion),47174.427
Spain,2014,Oil and petroleum products (excluding biofuel portion),46210.973
Spain,2015,Oil and petroleum products (excluding biofuel portion),48519.318
Spain,2016,Oil and petroleum products (excluding biofuel portion),49983.923
Spain,2017,Oil and petroleum products (excluding biofuel portion),52719.593
Spain,2018,Oil and petroleum products (excluding biofuel portion),52739.825
Spain,2019,Oil and petroleum products (excluding biofuel portion),51271.742
Spain,2020,Oil and petroleum products (excluding biofuel portion),44113.772
Spain,2021,Oil and petroleum products (excluding biofuel portion),48423.409
Spain,2022,Oil and petroleum products (excluding biofuel portion),50170.755
Finland,2011,Oil and petroleum products (excluding biofuel portion),9289.644
